user_id ID,birth_year,gender,province,education_level,employment_status,avg_monthly_income,avg_income_category,avg_monthly_expense,avg_expense_category,financial_standing,main_fintech_app,ewallet_spending,investment_type,loan_usage_purpose,outstanding_loan,financial_anxiety_score,digital_time_spent_per_day
U0655,1999,Male,Jawa Timur,Bachelor (S1)/Diploma IV,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,LinkAja,< Rp500.000,Kripto,Usaha,3318710.0,3,8.4
U0470,2010,Female,Kepulauan Bangka Belitung,Senior High School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,LinkAja,Rp500.001 - Rp1.000.000,Emas,Pendidikan,3396283.0,4,6.2
U0451,2006,Female,Papua Tengah,Senior High School,Civil Servant/BUMN,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,ShopeePay,Rp1.000.001 - Rp3.000.000,Emas,Konsumsi,3403107.0,5,6.3
U0525,2006,Female,Kepulauan Riau,Bachelor (S1)/Diploma IV,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Akulaku,< Rp500.000,Reksadana,Konsumsi,3498277.0,3,3.5
U0504,2003,Female,Kepulauan Bangka Belitung,Postgraduate,Student,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,Dana,Rp500.001 - Rp1.000.000,Emas,Konsumsi,3524320.0,2,7.1
U0568,1999,Male,Kalimantan Timur,Senior High School,Private Employee,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,GoPay,< Rp500.000,Reksadana,Gaya,3679249.0,2,6.7
U0749,2010,Female,Papua,Bachelor (S1)/Diploma IV,Civil Servant/BUMN,N/A,N/A,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,GoPay,Rp500.001 - Rp1.000.000,Kripto,Konsumsi,3762983.0,5,10.8
U0135,2008,Female,DI Yogyakarta,Diploma I/II/III,Student,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,LinkAja,Rp1.000.001 - Rp3.000.000,Saham,Pendidikan,3798771.0,5,7.3
U0022,2003,Male,Papua Pegunungan,Senior High School,Civil Servant/BUMN,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,Akulaku,Rp1.000.001 - Rp3.000.000,,Konsumsi,3835160.0,1,7.0
U0945,2010,Male,Aceh,Bachelor (S1)/Diploma IV,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Kredivo,< Rp500.000,None,Usaha,3868410.0,1,2.7
U0054,2010,Female,Maluku,Bachelor (S1)/Diploma IV,Student,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,GoPay,> Rp3.000.000,Reksadana,Pendidikan,3920690.0,5,5.8
U0084,2011,Male,Bengkulu,Bachelor (S1)/Diploma IV,Private Employee,Rp10.000.001 - Rp15.000.000,10-15jt,Rp6.000.001 - Rp10.000.000,6-10jt,Surplus,LinkAja,< Rp500.000,Reksadana,Konsumsi,3960054.0,5,7.5
U0217,1998,Male,Aceh,Bachelor (S1)/Diploma IV,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,OVO,Rp500.001 - Rp1.000.000,Kripto,Gaya,3963587.0,1,4.1
U0905,2009,Male,Gorontalo,Senior High School,Entrepreneur,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,Kredivo,< Rp500.000,Saham,Konsumsi,3997914.0,2,9.3
U0200,1999,Female,Kalimantan Timur,Senior High School,Student,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,GoPay,< Rp500.000,Reksadana,Usaha,4065117.0,1,6.1
U0754,2002,Male,DI Yogyakarta,Senior High School,Private Employee,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,OVO,Rp500.001 - Rp1.000.000,Emas,Konsumsi,4076758.0,3,5.2
U0554,2011,Female,Kalimantan Selatan,Bachelor (S1)/Diploma IV,Private Employee,Rp10.000.001 - Rp15.000.000,10-15jt,Rp6.000.001 - Rp10.000.000,6-10jt,Surplus,LinkAja,< Rp500.000,Reksadana,Konsumsi,4107838.0,4,9.2
U0422,2006,Female,Kalimantan Utara,Elementary School,Private Employee,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,LinkAja,Rp500.001 - Rp1.000.000,Saham,Konsumsi,4150824.0,5,8.4
U0001,2001,Male,Kalimantan Tengah,Senior High School,Private Employee,Rp10.000.001 - Rp15.000.000,10-15jt,Rp6.000.001 - Rp10.000.000,6-10jt,Surplus,GoPay,Rp1.000.001 - Rp3.000.000,Kripto,Konsumsi,4186788.0,3,9.5
U0285,2003,Female,Bengkulu,Junior High School,Civil Servant/BUMN,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,LinkAja,Rp500.001 - Rp1.000.000,Reksadana,Konsumsi,4216714.0,2,10.5
U0781,1997,Female,Papua Selatan,Elementary School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,OVO,< Rp500.000,Kripto,Konsumsi,4295627.0,4,5.4
U0759,1999,Female,Kalimantan Barat,Diploma I/II/III,Civil Servant/BUMN,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,GoPay,Rp500.001 - Rp1.000.000,Reksadana,Gaya,4332733.0,5,6.3
U0652,2003,Female,Riau,Senior High School,Student,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,Kredivo,> Rp3.000.000,None,Pendidikan,4402859.0,5,9.7
U0998,1998,Male,Jawa Timur,Senior High School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,GoPay,< Rp500.000,Reksadana,Konsumsi,4422874.0,5,8.4
U0807,2008,Female,Kalimantan Utara,Bachelor (S1)/Diploma IV,Civil Servant/BUMN,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,Dana,< Rp500.000,Reksadana,Usaha,4449244.0,2,5.8
U0650,2009,Male,Kepulauan Bangka Belitung,Senior High School,Others,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,Akulaku,Rp500.001 - Rp1.000.000,Emas,Konsumsi,4467924.0,5,8.0
U0593,1999,Male,Papua Selatan,Senior High School,Private Employee,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Dana,< Rp500.000,Reksadana,Pendidikan,4507374.0,2,4.9
U0415,2006,Female,Maluku,Senior High School,Entrepreneur,Rp4.000.001 - Rp6.000.000,4-6jt,N/A,N/A,Surplus,GoPay,Rp500.001 - Rp1.000.000,Saham,Usaha,4522610.0,5,4.4
U0319,1998,Male,Sumatera Barat,Senior High School,Entrepreneur,N/A,N/A,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,LinkAja,Rp1.000.001 - Rp3.000.000,Saham,Gaya,4567520.0,2,1.0
U0871,2010,Male,Aceh,Bachelor (S1)/Diploma IV,Student,< Rp2.000.000,<2jt,N/A,N/A,Surplus,OVO,< Rp500.000,Emas,Gaya,4569617.0,2,7.0
U0436,1997,Female,Maluku Utara,Senior High School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,LinkAja,< Rp500.000,Emas,Konsumsi,4582940.0,5,10.0
U0236,2004,Female,Sumatera Selatan,Senior High School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,GoPay,Rp1.000.001 - Rp3.000.000,None,Usaha,4627741.0,2,7.6
U0649,2010,Female,Kepulauan Bangka Belitung,Senior High School,Private Employee,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,GoPay,Rp500.001 - Rp1.000.000,Reksadana,Konsumsi,4629295.0,2,9.5
U0584,2006,Male,Sumatera Selatan,Senior High School,Not Working,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,LinkAja,< Rp500.000,Saham,Pendidikan,4669895.0,4,7.0
U0501,2006,Female,Sulawesi Tenggara,Bachelor (S1)/Diploma IV,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,LinkAja,Rp1.000.001 - Rp3.000.000,Emas,Konsumsi,4676116.0,5,6.8
U0883,2008,Male,Papua,Senior High School,Others,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Dana,Rp500.001 - Rp1.000.000,Emas,Pendidikan,4738413.0,3,7.0
U0474,2004,Female,Jawa Timur,Diploma I/II/III,Private Employee,N/A,N/A,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,GoPay,Rp1.000.001 - Rp3.000.000,None,Konsumsi,4773487.0,1,6.5
U0921,2009,Female,Kalimantan Selatan,Senior High School,Not Working,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Kredivo,Rp500.001 - Rp1.000.000,Saham,Usaha,4779490.0,4,5.0
U0192,2007,Female,DI Yogyakarta,Bachelor (S1)/Diploma IV,Not Working,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,GoPay,Rp1.000.001 - Rp3.000.000,Saham,Gaya,4783667.0,5,5.7
U0456,2012,Male,Gorontalo,Junior High School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Kredivo,Rp500.001 - Rp1.000.000,Emas,Konsumsi,4784933.0,5,11.6
U0613,2006,Female,Papua Tengah,Senior High School,Student,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,LinkAja,> Rp3.000.000,Emas,Konsumsi,4807427.0,1,17.0
U0227,2004,Female,Papua Tengah,Senior High School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Akulaku,Rp500.001 - Rp1.000.000,Emas,Konsumsi,4867226.0,2,7.2
U0019,2011,Male,Papua,Elementary School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,LinkAja,Rp1.000.001 - Rp3.000.000,None,Pendidikan,4978903.0,4,8.5
U0248,1997,Female,Riau,Bachelor (S1)/Diploma IV,Civil Servant/BUMN,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,Dana,Rp500.001 - Rp1.000.000,Saham,Konsumsi,5016025.0,4,7.6
U0044,2008,Female,Jawa Tengah,Junior High School,Civil Servant/BUMN,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,Dana,Rp1.000.001 - Rp3.000.000,Kripto,Konsumsi,5037229.0,2,7.2
U0853,2011,Male,Banten,Senior High School,Private Employee,> Rp15.000.000,>15jt,> Rp15.000.000,>15jt,Break-even,GoPay,< Rp500.000,Saham,Konsumsi,5068798.0,3,7.5
U0742,2009,Male,Sumatera Selatan,Senior High School,Entrepreneur,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,Dana,> Rp3.000.000,Saham,Pendidikan,5096218.0,1,4.0
U0205,2006,Female,Jambi,Diploma I/II/III,Private Employee,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,Dana,Rp500.001 - Rp1.000.000,Emas,Usaha,5100505.0,1,1.0
U0405,2008,Male,Papua Barat,Diploma I/II/III,Private Employee,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,Akulaku,< Rp500.000,Saham,Gaya,5118322.0,1,5.2
U0469,2011,Male,Sumatera Barat,Senior High School,Entrepreneur,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,GoPay,< Rp500.000,Saham,Gaya,5141154.0,4,3.9
U0491,2002,Male,Papua Pegunungan,Senior High School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,GoPay,< Rp500.000,Emas,Konsumsi,5150699.0,4,5.7
U0733,2006,Female,Sulawesi Selatan,Junior High School,Civil Servant/BUMN,Rp10.000.001 - Rp15.000.000,10-15jt,Rp6.000.001 - Rp10.000.000,6-10jt,Surplus,Kredivo,Rp500.001 - Rp1.000.000,None,Gaya,5168710.0,2,20.0
U0402,2000,Female,Kalimantan Tengah,Junior High School,Student,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,ShopeePay,Rp500.001 - Rp1.000.000,Saham,Usaha,5214714.0,4,20.0
U0417,1997,Male,Riau,Senior High School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,LinkAja,Rp500.001 - Rp1.000.000,Kripto,Pendidikan,5274598.0,1,9.2
U0672,2011,Female,DKI Jakarta,Senior High School,Student,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,Dana,Rp500.001 - Rp1.000.000,Reksadana,Usaha,5283877.0,5,9.9
U0842,2005,Female,Sumatera Utara,Bachelor (S1)/Diploma IV,Student,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,Akulaku,< Rp500.000,Emas,Konsumsi,5293485.0,5,2.2
U0434,2008,Male,Kepulauan Bangka Belitung,Senior High School,Civil Servant/BUMN,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,GoPay,Rp1.000.001 - Rp3.000.000,Emas,Konsumsi,5341712.0,5,7.4
U0848,2001,Female,Bali,Senior High School,Private Employee,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,Kredivo,Rp500.001 - Rp1.000.000,Emas,Pendidikan,5368073.0,3,5.5
U0948,2000,Female,Sumatera Selatan,Senior High School,Private Employee,Rp10.000.001 - Rp15.000.000,10-15jt,Rp6.000.001 - Rp10.000.000,6-10jt,Surplus,Kredivo,Rp500.001 - Rp1.000.000,None,Konsumsi,5432206.0,1,3.7
U0051,2011,Female,Maluku,Senior High School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,GoPay,< Rp500.000,Emas,Konsumsi,5452034.0,3,10.4
U0232,2001,Male,Bali,Elementary School,Private Employee,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,Dana,< Rp500.000,Emas,Usaha,5479021.0,3,18.5
U0113,2001,Female,Banten,Senior High School,Private Employee,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,OVO,Rp500.001 - Rp1.000.000,Reksadana,Usaha,5508029.0,5,8.1
U0944,2009,Female,Papua Tengah,Diploma I/II/III,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Dana,Rp500.001 - Rp1.000.000,Reksadana,Pendidikan,5509486.0,5,10.6
U0628,2006,Female,Aceh,Diploma I/II/III,Not Working,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,GoPay,> Rp3.000.000,Kripto,Pendidikan,5534971.0,4,7.4
U0352,2007,Female,Kalimantan Utara,Bachelor (S1)/Diploma IV,Civil Servant/BUMN,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,LinkAja,Rp500.001 - Rp1.000.000,Reksadana,Pendidikan,5598145.0,5,6.2
U0747,1997,Male,DKI Jakarta,Senior High School,Private Employee,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,OVO,Rp500.001 - Rp1.000.000,Saham,Konsumsi,5651300.0,4,7.2
U0700,2007,Male,Sumatera Selatan,Bachelor (S1)/Diploma IV,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,LinkAja,< Rp500.000,None,Usaha,5668394.0,4,8.1
U0688,2006,Male,DI Yogyakarta,Senior High School,Student,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,LinkAja,Rp1.000.001 - Rp3.000.000,Reksadana,Usaha,5702662.0,5,7.5
U0356,2011,Female,Maluku Utara,Junior High School,Student,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,ShopeePay,< Rp500.000,Reksadana,Konsumsi,5721227.0,3,8.9
U0870,2009,Female,Papua Barat,Senior High School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,OVO,Rp1.000.001 - Rp3.000.000,Reksadana,Konsumsi,5768848.0,2,6.6
U0673,2011,Male,Papua Tengah,Diploma I/II/III,Private Employee,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,Kredivo,Rp500.001 - Rp1.000.000,Kripto,Usaha,5802427.0,4,4.3
U0876,2007,Male,Sulawesi Selatan,Senior High School,Civil Servant/BUMN,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,ShopeePay,< Rp500.000,Saham,Usaha,5805377.0,1,6.9
U0988,2006,Male,Papua Barat,Senior High School,Civil Servant/BUMN,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,LinkAja,< Rp500.000,Emas,Usaha,5818259.0,5,4.2
U0207,2008,Male,Gorontalo,Senior High School,Not Working,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Dana,Rp500.001 - Rp1.000.000,Saham,Gaya,5843926.0,2,4.9
U0210,2012,Male,Maluku,Bachelor (S1)/Diploma IV,Private Employee,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,ShopeePay,< Rp500.000,Emas,Konsumsi,5874485.0,3,9.5
U0468,2004,Female,Jawa Tengah,Elementary School,Private Employee,> Rp15.000.000,>15jt,> Rp15.000.000,>15jt,Break-even,Akulaku,Rp500.001 - Rp1.000.000,Emas,Konsumsi,5931242.0,1,1.4
U0990,2009,Female,Kalimantan Timur,Bachelor (S1)/Diploma IV,Not Working,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Dana,Rp1.000.001 - Rp3.000.000,None,Usaha,5976433.0,3,10.1
U0301,1997,Male,Bengkulu,Bachelor (S1)/Diploma IV,Civil Servant/BUMN,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,Dana,< Rp500.000,Kripto,Pendidikan,5984180.0,2,1.4
U0778,2005,Female,DKI Jakarta,Senior High School,Private Employee,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,LinkAja,Rp500.001 - Rp1.000.000,Saham,Gaya,6057260.0,1,3.6
U0919,2004,Female,Bengkulu,Senior High School,Private Employee,Rp10.000.001 - Rp15.000.000,10-15jt,Rp6.000.001 - Rp10.000.000,6-10jt,Surplus,GoPay,< Rp500.000,Emas,Usaha,6088658.0,2,9.9
U0226,2008,Male,Banten,Senior High School,Not Working,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,Dana,Rp500.001 - Rp1.000.000,Emas,Usaha,611597.0,5,8.3
U0575,2001,Female,Papua Barat,Senior High School,Not Working,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,GoPay,< Rp500.000,Saham,Pendidikan,6184054.0,2,7.0
U0547,2010,Male,Papua Tengah,Junior High School,Student,N/A,N/A,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,Akulaku,Rp1.000.001 - Rp3.000.000,Reksadana,Gaya,6213949.0,3,5.3
U0125,2008,Male,Maluku Utara,Postgraduate,Private Employee,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,OVO,> Rp3.000.000,Saham,Usaha,6228790.0,4,8.1
U0768,2006,Female,Papua Tengah,Senior High School,Civil Servant/BUMN,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,OVO,< Rp500.000,Saham,Konsumsi,6262637.0,2,4.1
U0687,2012,Female,Gorontalo,Junior High School,Not Working,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Kredivo,Rp500.001 - Rp1.000.000,Kripto,Gaya,6271712.0,3,6.8
U0975,2003,Male,Kepulauan Riau,Senior High School,Student,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,Akulaku,Rp500.001 - Rp1.000.000,Reksadana,Konsumsi,6281801.0,1,5.0
U0868,2000,Male,Bengkulu,Bachelor (S1)/Diploma IV,Private Employee,Rp10.000.001 - Rp15.000.000,10-15jt,Rp6.000.001 - Rp10.000.000,6-10jt,Surplus,Akulaku,Rp500.001 - Rp1.000.000,Emas,Konsumsi,6282337.0,1,7.3
U0475,2003,Female,Bengkulu,Senior High School,Entrepreneur,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,ShopeePay,< Rp500.000,Emas,Usaha,6305344.0,1,7.7
U0887,1997,Female,Nusa Tenggara Barat,Senior High School,Not Working,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,OVO,< Rp500.000,Saham,Konsumsi,6306191.0,2,7.3
U0901,2007,Male,Sumatera Selatan,Junior High School,Civil Servant/BUMN,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,Dana,< Rp500.000,Reksadana,Gaya,6346945.0,1,10.7
U0648,2010,Female,Riau,Senior High School,Civil Servant/BUMN,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,OVO,Rp500.001 - Rp1.000.000,Saham,Konsumsi,6391966.0,3,8.9
U0169,1997,Male,Kalimantan Timur,Diploma I/II/III,Entrepreneur,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,Dana,Rp500.001 - Rp1.000.000,Saham,Konsumsi,6402232.0,4,1.0
U0669,1999,Male,Sumatera Barat,Diploma I/II/III,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Akulaku,Rp500.001 - Rp1.000.000,Saham,Gaya,6449782.0,4,8.1
U0542,1999,Female,Papua Barat,Bachelor (S1)/Diploma IV,Entrepreneur,> Rp15.000.000,>15jt,> Rp15.000.000,>15jt,Break-even,Akulaku,Rp1.000.001 - Rp3.000.000,Emas,Gaya,6459417.0,3,4.2
U0141,2010,Female,Sulawesi Tenggara,Bachelor (S1)/Diploma IV,Student,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,Kredivo,< Rp500.000,Saham,Usaha,6481441.0,1,2.9
U0186,2012,Female,Jawa Timur,Bachelor (S1)/Diploma IV,Private Employee,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,ShopeePay,Rp1.000.001 - Rp3.000.000,Emas,Pendidikan,6485507.0,1,8.0
U0745,2005,Male,Bali,Diploma I/II/III,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,LinkAja,Rp500.001 - Rp1.000.000,Reksadana,,6491303.0,1,5.0
U0427,1997,Male,Kalimantan Tengah,Junior High School,Private Employee,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,Dana,Rp500.001 - Rp1.000.000,Kripto,Pendidikan,6532419.0,5,9.7
U0595,2009,Female,Bali,Junior High School,Civil Servant/BUMN,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,LinkAja,Rp500.001 - Rp1.000.000,None,Pendidikan,655647.0,1,12.7
U0644,2008,Male,Kalimantan Utara,Diploma I/II/III,Civil Servant/BUMN,Rp10.000.001 - Rp15.000.000,10-15jt,Rp6.000.001 - Rp10.000.000,6-10jt,Surplus,LinkAja,> Rp3.000.000,Reksadana,Konsumsi,6558014.0,3,9.3
U0349,2012,Male,Kepulauan Bangka Belitung,Senior High School,Student,N/A,N/A,< Rp2.000.000,<2jt,Deficit,GoPay,< Rp500.000,None,Gaya,6568735.0,1,9.8
U0066,2009,Female,Banten,Bachelor (S1)/Diploma IV,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Dana,< Rp500.000,Emas,Konsumsi,6570517.0,5,9.4
U0495,2007,Male,Sulawesi Utara,Senior High School,Private Employee,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,OVO,Rp1.000.001 - Rp3.000.000,Emas,Usaha,6579547.0,3,3.0
U0419,2005,Female,Riau,Elementary School,Student,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,ShopeePay,Rp500.001 - Rp1.000.000,Saham,Pendidikan,6586540.0,2,7.2
U0029,2003,Female,Jawa Timur,Senior High School,Private Employee,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,LinkAja,< Rp500.000,Reksadana,Usaha,6655343.0,5,10.7
U0678,2004,Male,Jawa Barat,Junior High School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,OVO,Rp500.001 - Rp1.000.000,None,Konsumsi,6667324.0,4,7.1
U0738,2001,Female,Sumatera Selatan,Senior High School,Entrepreneur,Rp10.000.001 - Rp15.000.000,10-15jt,Rp6.000.001 - Rp10.000.000,6-10jt,Surplus,Dana,Rp500.001 - Rp1.000.000,Emas,Konsumsi,6677792.0,1,8.4
U0588,2004,Male,Kalimantan Tengah,Diploma I/II/III,Entrepreneur,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,GoPay,Rp500.001 - Rp1.000.000,Emas,Pendidikan,6708623.0,3,7.0
U0292,1999,Male,Jawa Barat,Senior High School,Not Working,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Kredivo,Rp500.001 - Rp1.000.000,Reksadana,Pendidikan,6718897.0,4,9.2
U0257,2001,Female,Nusa Tenggara Timur,Senior High School,Private Employee,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,LinkAja,Rp1.000.001 - Rp3.000.000,Saham,Pendidikan,6752551.0,3,5.7
U0351,2011,Male,Lampung,Diploma I/II/III,Student,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,Akulaku,> Rp3.000.000,Reksadana,Pendidikan,6755735.0,3,4.1
U0777,2009,Male,Kalimantan Timur,Elementary School,Entrepreneur,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,ShopeePay,< Rp500.000,Kripto,Konsumsi,6756878.0,1,7.0
